event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
SOM49216,"03 March 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Jazeera,1.9501,45.1783,2,"Undisclosed Source","Local partner-Other","On 3 March 2025, overnight, Al Shabaab launched an attack against government security forces (SNA) and engaged them in an armed clash in Daud Yare village, near Jazeera village (Afgooye, Lower Shabelle). The clash was initiated with RPGs and there were no casualties.",0,,1744679479,5750
SOM49216,"03 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Jazeera,1.9501,45.1783,2,"Undisclosed Source","Local partner-Other","On 3 March 2025, overnight, Al Shabaab launched an attack against government security forces (SNA) and engaged them in an armed clash in Daud Yare village, near Jazeera village (Afgooye, Lower Shabelle). The clash was initiated with RPGs and there were no casualties.",0,,1744679479,5750
SOM49244,"02 March 2025",2025,1,"Political violence",Battles,"Armed clash","Police Forces of Somalia (2022-) Puntland Maritime Police Force","Military Forces of Somalia (2022-) Puntland Dervish Force",1,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Xabley,10.723,49.4906,1,"Hiiraan (Somalia)",National,"On 2 March 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force clashed with Islamic State Somalia Province in Xabley village (Bossaso, Bari). There were no casualties.",0,,1741647024,
SOM49244,"02 March 2025",2025,1,"Political violence",Battles,"Armed clash","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Xabley,10.723,49.4906,1,"Hiiraan (Somalia)",National,"On 2 March 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force clashed with Islamic State Somalia Province in Xabley village (Bossaso, Bari). There were no casualties.",0,,1741647024,
SOM49200,"02 March 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Unidentified Military Forces","Military Forces of Somalia (2022-)",8,28,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Ceel-Cali-Axmed,4.0336,46.3277,2,"Caasimada; Hiiraan (Somalia); Radio Kulmiye; Radio Risala; Somali News Agency",National,"On 2 March 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA) conducted an airstrike targeting Al Shabaab convoy near Ceel-Cali-Axmed village (Bulo Burto, Hiraan). Casualties unknown.",0,,1741894879,731
SOM49200,"02 March 2025",2025,1,"Political violence","Explosions/Remote violence","Air/drone strike","Al Shabaab",,2,28,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,Ceel-Cali-Axmed,4.0336,46.3277,2,"Caasimada; Hiiraan (Somalia); Radio Kulmiye; Radio Risala; Somali News Agency",National,"On 2 March 2025, international forces (described as allied forces, coded as Unidentified Military Forces), in coordination with government security forces (SNA) conducted an airstrike targeting Al Shabaab convoy near Ceel-Cali-Axmed village (Bulo Burto, Hiraan). Casualties unknown.",0,,1741894879,731
SOM49209,"02 March 2025",2025,1,"Strategic developments","Strategic developments","Change to group/activity","Military Forces of Somalia (2022-)",,1,10,,706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Mahadaay,2.9704,45.5347,1,"Undisclosed Source","Local partner-Other","Movement of forces: On 2 March 2025, government security forces (SNA) withdrew from Mahadaay town (Jowhar, Middle Shabelle) and Buurane (coded separately) due to a potential Al Shabaab attack in the area.",0,,1741894879,
SOM49211,"02 March 2025",2025,1,"Strategic developments","Strategic developments","Change to group/activity","Military Forces of Somalia (2022-)",,1,10,,706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Buurane,2.9647,45.5124,1,"Undisclosed Source","Local partner-Other","Movement of forces: On 2 March 2025, government security forces (SNA) withdrew from Buurane town (Jowhar, Middle Shabelle) and Mahadaay (coded separately) due to a potential Al Shabaab attack in the area.",0,,1741894879,
SOM49221,"02 March 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,"Beer Yabual",4.023,45.5727,2,"Radio Kulmiye; Shabelle Media Network; Undisclosed Source","Local partner-Other","On 2 March 2025, Al Shabaab clashed with government security forces (SNA) Abgal clan militia and engaged in an armed clash in the vicinity of Cadow Gurey village near Beer Yabual village (Bulo Burto, Hiraan). The operation was supported by airstrikes from unidentified forces (described as international forces, coded as unidentified military forces). Casualties unknown.",0,,1741894879,1834
SOM49221,"02 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)","Hawadle Clan Militia (Somalia); Unidentified Military Forces",1,12,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,"Beer Yabual",4.023,45.5727,2,"Radio Kulmiye; Shabelle Media Network; Undisclosed Source","Local partner-Other","On 2 March 2025, Al Shabaab clashed with government security forces (SNA) Abgal clan militia and engaged in an armed clash in the vicinity of Cadow Gurey village near Beer Yabual village (Bulo Burto, Hiraan). The operation was supported by airstrikes from unidentified forces (described as international forces, coded as unidentified military forces). Casualties unknown.",0,,1741894879,1834
SOM49225,"02 March 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Afgooye,2.15,45.116,2,"Undisclosed Source","Local partner-Other","On 2 March 2025, Al Shabaab attacked government security forces (SNA) and engaged them in an armed clash at a base in Hanta-Dheer village near Afgooye town (Afgooye, Lower Shabelle). The clash was initiated with exchanges of RPGs firing. There were no casualties. Al Shabaab claimed responsibility.",0,,1741894879,6141
SOM49225,"02 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Afgooye,2.15,45.116,2,"Undisclosed Source","Local partner-Other","On 2 March 2025, Al Shabaab attacked government security forces (SNA) and engaged them in an armed clash at a base in Hanta-Dheer village near Afgooye town (Afgooye, Lower Shabelle). The clash was initiated with exchanges of RPGs firing. There were no casualties. Al Shabaab claimed responsibility.",0,,1741894879,6141
SOM49231,"02 March 2025",2025,1,"Political violence",Battles,"Armed clash","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Mukaiga,2.1517,45.0686,1,"Undisclosed Source","Local partner-Other","On 2 March 2025, Al Shabaab attacked government security forces (SNA) and engaged them in an armed clash at a base in Mukaiga village (Afgooye, Lower Shabelle). The clash was initiated with exchanges of RPGs firing. There were no casualties. Al Shabaab claimed responsibility.",0,,1741894879,337
SOM49231,"02 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Mukaiga,2.1517,45.0686,1,"Undisclosed Source","Local partner-Other","On 2 March 2025, Al Shabaab attacked government security forces (SNA) and engaged them in an armed clash at a base in Mukaiga village (Afgooye, Lower Shabelle). The clash was initiated with exchanges of RPGs firing. There were no casualties. Al Shabaab claimed responsibility.",0,,1741894879,337
SOM49235,"02 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,11,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,"Bulo Burto",3.8519,45.5651,1,"Undisclosed Source","Local partner-Other","On 2 March 2025, two groups of government security forces (SNA) clashed with each other in Bulo Burto town (Bulo Burto, Hiraan). The motive of the clash is unknown. 1 soldier was killed.",1,,1741894879,7363
SOM49235,"02 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Somalia (2022-)",,1,11,,706,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,"Bulo Burto",3.8519,45.5651,1,"Undisclosed Source","Local partner-Other","On 2 March 2025, two groups of government security forces (SNA) clashed with each other in Bulo Burto town (Bulo Burto, Hiraan). The motive of the clash is unknown. 1 soldier was killed.",1,,1741894879,7363
SOM49241,"02 March 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,"Calamada; Undisclosed Source","Local partner-Other","On 2 March 2025, overnight, Al Shabaab threw a hand grenade against government security forces (NISA) in the vicinity of Hareeri-Kadiyow in the Hawlwadag neighborhood in Baidoa town (Baydhaba, Bay). Casualties unknown. Al Shabaab claimed responsibility.",0,,1741894879,18221
SOM49241,"02 March 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"Military Forces of Somalia (2022-) National Intelligence and Security Agency",,1,12,,706,"Eastern Africa",Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,"Calamada; Undisclosed Source","Local partner-Other","On 2 March 2025, overnight, Al Shabaab threw a hand grenade against government security forces (NISA) in the vicinity of Hareeri-Kadiyow in the Hawlwadag neighborhood in Baidoa town (Baydhaba, Bay). Casualties unknown. Al Shabaab claimed responsibility.",0,,1741894879,18221
SOM49242,"02 March 2025",2025,1,"Political violence",Battles,"Armed clash","Police Forces of Somalia (2022-) Puntland Maritime Police Force","Military Forces of Somalia (2022-) Puntland Dervish Force",1,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,Dhaadaar,11.128,49.8755,2,"Hiiraan (Somalia); Puntland Post",National,"On 2 March 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force clashed with Islamic State Somalia Province in Dhaban Qooxle area near Dhaadaar village (Qandala, Bari). An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1741894879,5000
SOM49242,"02 March 2025",2025,1,"Political violence",Battles,"Armed clash","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Qandala,,Dhaadaar,11.128,49.8755,2,"Hiiraan (Somalia); Puntland Post",National,"On 2 March 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force clashed with Islamic State Somalia Province in Dhaban Qooxle area near Dhaadaar village (Qandala, Bari). An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1741894879,5000
SOM49243,"02 March 2025",2025,1,"Political violence",Battles,"Armed clash","Police Forces of Somalia (2022-) Puntland Maritime Police Force","Military Forces of Somalia (2022-) Puntland Dervish Force",1,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Ufeyn,10.65,49.75,2,"Hiiraan (Somalia); Horseed Media; Puntland Post; Undisclosed Source","Local partner-Other","On 2 March 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force clashed with Islamic State Somalia Province in Casaasa area near Ufeyn town (Bossaso, Bari). 10 militants and 4 soldiers were killed and at least 12 others were injured.",14,,1741894879,66791
SOM49243,"02 March 2025",2025,1,"Political violence",Battles,"Armed clash","Islamic State Somalia Province",,2,12,,706,"Eastern Africa",Somalia,Bari,Bossaso,,Ufeyn,10.65,49.75,2,"Hiiraan (Somalia); Horseed Media; Puntland Post; Undisclosed Source","Local partner-Other","On 2 March 2025, Puntland Maritime Police Force (PMPF) and Puntland Dervish Force clashed with Islamic State Somalia Province in Casaasa area near Ufeyn town (Bossaso, Bari). 10 militants and 4 soldiers were killed and at least 12 others were injured.",14,,1741894879,66791
SOM49256,"02 March 2025",2025,1,"Strategic developments","Strategic developments","Change to group/activity","Military Forces of Somalia (2022-)","Military Forces of Somalia (2022-) Galmudug Security Force",1,10,,706,"Eastern Africa",Somalia,Mudug,Hobyo,,Bacaadweyn,5.3218,47.9116,1,"Undisclosed Source","Local partner-Other","Movement of forces: On 2 March 2025, government security forces (SNA) and Galmudug security forces withdrew from Bacaadweyn village (Hobyo, Mudug). The motive of the withdrawal is unknown.",0,,1741894879,
SOM49260,"02 March 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,27,"Civilian targeting",706,"Eastern Africa",Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,"Calamada; Undisclosed Source","Local partner-Other","On 2 March 2025, overnight, an IED planted by Al Shabaab exploded, targeting the residence of local government official's, including the director the airport in the Adaado neighborhood in Baidoa town (Baydhaba, Bay). The device exploded outside the residence, and security forces arrested an individual suspected of being involved in the incident. Al Shabaab claimed to have injured unspecified number of people.",0,"local administrators",1741894879,18221
SOM49260,"02 March 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Civilians (Somalia)","Government of Somalia (2022-) Southwest Administration",7,27,"Civilian targeting",706,"Eastern Africa",Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,"Calamada; Undisclosed Source","Local partner-Other","On 2 March 2025, overnight, an IED planted by Al Shabaab exploded, targeting the residence of local government official's, including the director the airport in the Adaado neighborhood in Baidoa town (Baydhaba, Bay). The device exploded outside the residence, and security forces arrested an individual suspected of being involved in the incident. Al Shabaab claimed to have injured unspecified number of people.",0,"local administrators",1741894879,18221
SOM49276,"02 March 2025",2025,1,"Strategic developments","Strategic developments","Non-violent transfer of territory","Al Shabaab",,2,12,,706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Miir-Taqwo,3.1034,45.8515,1,"Undisclosed Source","Local partner-Other","On 2 March 2025, Al Shabaab took control over Miir-Taqwo village (Jowhar, Middle Shabelle) from government security forces (SNA). No clash was reported.",0,,1741894879,
SOM49276,"02 March 2025",2025,1,"Strategic developments","Strategic developments","Non-violent transfer of territory","Military Forces of Somalia (2022-)",,1,12,,706,"Eastern Africa",Somalia,"Middle Shabelle",Jowhar,,Miir-Taqwo,3.1034,45.8515,1,"Undisclosed Source","Local partner-Other","On 2 March 2025, Al Shabaab took control over Miir-Taqwo village (Jowhar, Middle Shabelle) from government security forces (SNA). No clash was reported.",0,,1741894879,
